"hotelName;stars;price;cityName;countryCode;countryName;address;location;url;latitude;longitude"
"The Peninsula Experience Farmhouse Dover (Australia);4.5;99999;Dover (Australia);AU;Australia;Esperance Coast Road;Dover (Australia) Tasmania Australia;http://peninsulatas.com/other/reservations.php;-43.3251;147.066"
"The Tree House;3.5;190;Bruny Island;AU;Australia;66 Mathew Flinders Drive Alonnah;Bruny Island Tasmania Australia;http://www.thetreehouse.com.au/;-43.3063;147.247"
"Walton House Bed and Breakfast;4;99999;Huonville;AU;Australia;2720 Huon Hwy;Huonville Tasmania Australia;http://www.waltonhouse.com.au/;-43.0373;147.046"
"Woodbridge Hill Hideaway;4;256;Woodbridge (Australia);AU;Australia;369 Woodbridge Hill Road;Woodbridge (Australia) Tasmania Australia;http://www.woodbridgehill.com/comments.html;-43.1725;147.198"
"Bay Road Motel;1;99999;Haast;NZ;New Zealand;Haast-Jackson Bay Road;Haast New Zealand;http://www.nzmotels.co.nz/BayOfIslands/BayOfIslandsMotels.aspx;-43.9071;168.909"
"Collyer House B&B Hotel;2;99999;Haast;NZ;New Zealand;Jacksons Bay Road;Haast New Zealand;http://www.collyerhouse.co.nz/;-43.9016;168.915"
"Hannahs Homestead;1;99999;Haast;NZ;New Zealand;Jackson Bay Road Hannahs Clearing;Haast New Zealand;;-43.9502;168.846"
"Aspiring Court Motel;3;99999;Haast;NZ;New Zealand;Marks Road;Haast New Zealand;http://aspiringcourtmotel.com/;-43.8818;169.044"
"Fox Glacier Mountainview Bed and Breakfast;3;99999;Fox Glacier;NZ;New Zealand;Williams Drive;Fox Glacier New Zealand;http://www.foxglaciermountainview.co.nz/;-43.4617;169.992"
"Heartland World Heritage Hotel;3;78;Haast;NZ;New Zealand;Corner State Highway 6 and Jacksons Bay Road;Haast New Zealand;;-43.8744;169.042"
"Heritage Park Lodge;3;99999;Haast;NZ;New Zealand;Marks Road Haast 7886;Haast New Zealand;;-43.8818;169.044"
"High Peaks Hotel;4;118;Fox Glacier;NZ;New Zealand;167 Cook Flat Road;Fox Glacier New Zealand;;-43.4605;169.998"
"Mahitahi Lodge;4;99999;Bruce Bay;NZ;New Zealand;State Highway 6;Bruce Bay New Zealand;http://mahitahilodge.co.nz/;-43.604;169.591"
"Mount Cook View Motel;4;122;Fox Glacier;NZ;New Zealand;203 Cook Flat Rd;Fox Glacier New Zealand;http://www.mtcookview.co.nz/;-43.4594;169.993"
"Sunset Motel Fox Glacier;4;114;Fox Glacier;NZ;New Zealand;93 Cook Flat Road;Fox Glacier New Zealand;http://www.sunsetmotels.co.nz/;-43.4534;169.945"
"The Homestead;1;99999;Fox Glacier;NZ;New Zealand;Cook Flat Road;Fox Glacier New Zealand;;-43.4576;169.948"
"10 Cottages;4;104;Franz Josef;NZ;New Zealand;6 Graham Place;Franz Josef New Zealand;http://www.10cottages.co.nz/;-43.3875;170.184"
"58 On Cron Motel;4.5;110;Franz Josef;NZ;New Zealand;58 Cron Street;Franz Josef New Zealand;http://www.58oncron.co.nz/;-43.3848;170.184"
"Alpine Glacier Motel Lodge;4;99999;Franz Josef;NZ;New Zealand;Corner of Condon Street & Cron Street;Franz Josef New Zealand;http://alpineglaciermotel.com/;-43.3886;170.183"
"Aoraki Mount Cook Alpine Lodge;4;105;Mount Cook National Park;NZ;New Zealand;101 Bowen Drive;Mount Cook National Park New Zealand;http://www.aorakialpinelodge.co.nz/;-43.7341;170.096"
"Bella Vista Motel Fox Glacier;4;97;Fox Glacier;NZ;New Zealand;55 Main Road SH6;Fox Glacier New Zealand;http://www.bellavistamotelfoxglacier.co.nz/;-43.4668;170.017"
"Bella Vista Motel Franz Josef Glacier;4;84;Franz Josef;NZ;New Zealand;34 Cron Street;Franz Josef New Zealand;http://www.staybellavista.co.nz/bella-vista/franz-josef-motel/;-43.3867;170.183"
"Chateau Franz Motel & Backpackers;2;99999;Franz Josef;NZ;New Zealand;8 Cron Street;Franz Josef New Zealand;http://www.kiwi-backpackers.co.nz/chateau_franz_motel.html;-43.3896;170.184"
"Distinction Fox Glacier Te Weheka Boutique Hotel;4;195;Fox Glacier;NZ;New Zealand;Main Road (State Highway 6);Fox Glacier New Zealand;http://www.distinctionfoxglacier.co.nz/;-43.464;170.02"
"Fox Alpine Retreat;4;207;Fox Glacier;NZ;New Zealand;Cook Flat Road;Fox Glacier New Zealand;http://www.foxguides.co.nz/;-43.4624;170.007"
"Fox Glacier Inn;2;99999;Fox Glacier;NZ;New Zealand;39 Sullivan Road P O Box 150;Fox Glacier New Zealand;http://www.foxglacierinn.co.nz/;-43.4662;170.018"
"Fox Glacier Lodge;3;99999;Fox Glacier;NZ;New Zealand;Sullivan Rd (PO Box 22);Fox Glacier New Zealand;http://www.foxguides.co.nz/;-43.4649;170.019"
"Franz Alpine Retreat;4;80;Franz Josef;NZ;New Zealand;2 Donovan Drive State Highway 6;Franz Josef New Zealand;http://www.rainforestretreat.co.nz/;-43.3627;170.204"
"Franz Josef Glacier Country Retreat;4.5;99999;Franz Josef;NZ;New Zealand;State Highway 6;Franz Josef New Zealand;http://www.glaciercountry.co.nz/;-43.3925;170.178"
"Franz Josef Glacier YHA;4;22;Franz Josef;NZ;New Zealand;2-4 Cron Street;Franz Josef New Zealand;http://www.franzjosefglacier.com/;-43.3899;170.183"
"Glacier Gateway Motor Lodge;3;62;Franz Josef;NZ;New Zealand;Franz Josef;Franz Josef New Zealand;http://alpineglaciermotel.com/;-43.3926;170.179"
"Glacier View Motel;3;82;Franz Josef;NZ;New Zealand;State Highway 6;Franz Josef New Zealand;http://www.glacierviewmotel.co.nz/;-43.4643;170.018"
"Glenfern Villas Franz Josef;4;116;Franz Josef;NZ;New Zealand;State Highway 6;Franz Josef New Zealand;http://www.glenfern.co.nz/;-43.3034;170.226"
"Glentanner Park Centre (Mount Cook);4;22;Mount Cook National Park;NZ;New Zealand;State Highway 80;Mount Cook National Park New Zealand;http://www.glentanner.co.nz/;-43.7374;170.107"
"Heartland Hotel Fox Glacier;3;117;Fox Glacier;NZ;New Zealand;Cookflat Road;Fox Glacier New Zealand;http://www.distinctionfoxglacier.co.nz/;-43.4613;170.015"
"Heartland Hotel Glacier Country;3;121;Fox Glacier;NZ;New Zealand;State Highway 6;Fox Glacier New Zealand;;-43.4656;170.018"
"Holly Homestead B&B;1;99999;Franz Josef;NZ;New Zealand;State Highway 6;Franz Josef New Zealand;http://www.hollyhomestead.co.nz/;-43.3726;170.182"
"Ivory Towers;3;99999;Fox Glacier;NZ;New Zealand;Sullivans Road PO Box 30;Fox Glacier New Zealand;http://www.ivorytowers.co.nz/;-43.466;170.019"
"Lake Matheson Motel;4;109;Fox Glacier;NZ;New Zealand;6 Cook Flat Road;Fox Glacier New Zealand;http://www.lakematheson.co.nz/;-43.4641;170.013"
"Misty Peaks;4;130;Fox Glacier;NZ;New Zealand;Cook Flat Road;Fox Glacier New Zealand;http://www.mistypeaks.co.nz/;-43.4613;170.003"
"Punga Grove Motel & Suites;4;84;Franz Josef;NZ;New Zealand;40 Cron Street;Franz Josef New Zealand;http://www.pungagrove.co.nz/;-43.3881;170.184"
"Rainforest Retreat;4;99999;Franz Josef;NZ;New Zealand;46 Cron Street;Franz Josef New Zealand;http://www.rainforestretreat.co.nz/;-43.386;170.184"
"Scenic Hotel Franz Josef Glacier;3;129;Franz Josef;NZ;New Zealand;State Highway 6;Franz Josef New Zealand;http://www.scenichotels.co.nz/hotels/scenic-hotel-franz-josef-glacier;-43.387;170.182"
"Te Waonui Forest Retreat;5;474;Franz Josef;NZ;New Zealand;State Highway 6;Franz Josef New Zealand;http://www.tewaonui.co.nz/;-43.3856;170.183"
"Terrace Motel;4;116;Franz Josef;NZ;New Zealand;Cowan Street;Franz Josef New Zealand;http://www.terracemotel.co.nz/;-43.3873;170.183"
"The Hermitage Hotel;4;137;Mount Cook National Park;NZ;New Zealand;Terrace Road;Mount Cook National Park New Zealand;http://www.hermitage.co.nz/;-43.7327;170.093"
"The Westhaven;4;131;Fox Glacier;NZ;New Zealand;State Highway 6;Fox Glacier New Zealand;http://www.thewesthaven.co.nz/;-43.4653;170.018"
"Wapiti Park Homestead Hari Hari;4;99999;Harihari;NZ;New Zealand;State Highway 6;Harihari New Zealand;http://www.wapitipark.co.nz/;-43.148;170.55"
"Westwood Lodge- A Select Hotel;4;279;Franz Josef;NZ;New Zealand;State Highway 6;Franz Josef New Zealand;http://www.westwoodlodge.co.nz/;-43.3331;170.212"
"Abisko Lodge Apartments and Campground;3;98;Methven;NZ;New Zealand;74 Main Street;Methven New Zealand;http://abisko.co.nz/;-43.6357;171.647"
"Ashburton Motor Lodge;4;99999;Ashburton;NZ;New Zealand;507-509 West Street State Highway 1;Ashburton New Zealand;http://www.ashburtonmotorlodge.co.nz/;-43.8911;171.767"
"Ashburtons Regency Motel;4;99999;Ashburton;NZ;New Zealand;820 East Street;Ashburton New Zealand;http://www.regencyashburton.co.nz/;-43.8941;171.764"
"ASURE Adcroft Motel;3;84;Ashburton;NZ;New Zealand;13 Archibald Street;Ashburton New Zealand;http://www.adcroftmotel.co.nz/;-43.9142;171.731"
"Beech Hill Farmstay;1.5;99999;Mount Somers;NZ;New Zealand;261 Winterslow Road;Mount Somers New Zealand;http://www.beechhillfarmstay.co.nz/rates.htm;-43.6234;171.456"
"Bella Vista Motel Ashburton;4;94;Ashburton;NZ;New Zealand;SH 1 Cnr West St & Saunders Road;Ashburton New Zealand;http://www.bellavistamotelashburton.co.nz/;-43.8929;171.764"
"Beluga Lodge;4;99999;Methven;NZ;New Zealand;40 Allen Street;Methven New Zealand;http://www.belugalodge.co.nz/;-43.629;171.643"
"Commodore Motor Lodge Ashburton;3;89;Ashburton;NZ;New Zealand;814 East Street;Ashburton New Zealand;http://www.commodoreashburton.co.nz/;-43.8946;171.763"
"Coronation Park;4;40;Ashburton;NZ;New Zealand;780 East Street;Ashburton New Zealand;http://www.coronationpark.co.nz/;-43.8961;171.761"
"Forest Lodge Methven;3;99999;Methven;NZ;New Zealand;140 Forest Drive;Methven New Zealand;http://www.forestlodge.co.nz/;-43.6287;171.638"
"Glenview Farmstay;1;99999;Mount Somers;NZ;New Zealand;142 Hart Road;Mount Somers New Zealand;;-43.5871;171.544"
"Grasmere Lodge Cass;5;99999;Cass;NZ;New Zealand;State Highway 73;Cass New Zealand;http://www.grasmere.co.nz/;-43.0575;171.746"
"Gunyah Country Estate Hotel Darfield;4;99999;Windwhistle;NZ;New Zealand;Sleemans Road;Windwhistle New Zealand;;-43.5341;171.83"
"Hotel Ashburton;3.5;93;Ashburton;NZ;New Zealand;11-35 Racecourse Road;Ashburton New Zealand;http://ashburton.new-zealand-jobs.net/;-43.8896;171.765"
"Lake Hood Homestay B&B;3;99999;Hinds;NZ;New Zealand;14 Witney Lane Lake Hood;Hinds New Zealand;http://www.lakehoodhomestay.co.nz/;-43.9672;171.764"
"Methven Motels & Apartments;4;99999;Methven;NZ;New Zealand;197 Main Street;Methven New Zealand;http://www.methvenmotels.co.nz/;-43.6283;171.648"
"Methven Resort Hotel;3;99999;Methven;NZ;New Zealand;51 Main Road;Methven New Zealand;http://www.methvenresort.com/;-43.6373;171.646"
"Mt Hutt Accommodation Ltd. Bed Post;2;99999;Methven;NZ;New Zealand;177 Main Street;Methven New Zealand;;-43.6301;171.647"
"Pinedale Backpacker Lodge & Apartment;4;57;Methven;NZ;New Zealand;11 Alford Street;Methven New Zealand;;-43.6295;171.643"
"Quickenberry Guesthouse;4.5;99999;Windwhistle;NZ;New Zealand;Terrace Downs RD 2;Windwhistle New Zealand;http://www.quickenberry.co.nz/;-43.4911;171.654"
"Rakaia Villas at Terrace Downs;4;99999;Windwhistle;NZ;New Zealand;663 Coleridge Road;Windwhistle New Zealand;http://www.terracedowns.co.nz/;-43.5044;171.649"
"Ski Time;4;99999;Methven;NZ;New Zealand;39 Racecourse Avenue;Methven New Zealand;http://www.skitime.co.nz/;-43.6265;171.644"
"Snow Denn Lodge;3;99999;Methven;NZ;New Zealand;Corner Bank & McMillan Streets;Methven New Zealand;http://www.glenbyrnelodge.com/ski.htm;-43.634;171.645"
"Stronechrubie;2;99999;Mount Somers;NZ;New Zealand;Corner Hoods Road & State Highway 72;Mount Somers New Zealand;http://www.stronechrubie.co.nz/;-43.7116;171.398"
"Taylors Motel;4;93;Ashburton;NZ;New Zealand;770 East Street;Ashburton New Zealand;http://www.taylorsmotel.co.nz/;-43.8965;171.76"
"Terrace Downs Villas Canterbury (New Zealand);5;99999;Windwhistle;NZ;New Zealand;Coleridge Road;Windwhistle New Zealand;http://www.terracedowns.co.nz/;-43.4861;171.656"
"Tinwald Motel;4.5;99999;Ashburton;NZ;New Zealand;Main South Road Tinwald;Ashburton New Zealand;http://www.tinwaldmotels.co.nz/;-43.9201;171.722"
"Whitestone Cottages;3;99999;Methven;NZ;New Zealand;3020 Highway;Methven New Zealand;http://www.whitestonecottages.co.nz/;-43.6411;171.646"
"Wilderness Lodge Arthurs Pass;3;99999;Arthurs Pass;NZ;New Zealand;State Highway 73;Arthurs Pass New Zealand;http://www.wildernesslodge.co.nz/;-43.1;171.777"
"161 Hereford Suites;3.5;99999;Christchurch;NZ;New Zealand;161 Hereford Street;Christchurch New Zealand;;-43.5319;172.639"
"162 Kings of Riccarton;4;109;Christchurch;NZ;New Zealand;162 Riccarton Road;Christchurch New Zealand;http://www.162kings.co.nz/;-43.53;172.595"
"298 Westside Motor Lodge;4;92;Christchurch;NZ;New Zealand;298 Riccarton Road Upper Riccarton;Christchurch New Zealand;http://www.westsidemotorlodge.co.nz/;-43.5311;172.581"
"AAA Northlands Motel;3;89;Christchurch;NZ;New Zealand;232 Main North Road;Christchurch New Zealand;http://www.northlandsmotel.co.nz/;-43.4819;172.617"
"Aalton Motel;3;87;Christchurch;NZ;New Zealand;19 Riccarton Road;Christchurch New Zealand;http://www.aalton.co.nz/;-43.5292;172.61"
"Abbella Lodge Motel;4.5;99999;Christchurch;NZ;New Zealand;194 Main North Road;Christchurch New Zealand;http://www.abbella.co.nz/;-43.4857;172.617"
"Abbey Motor Lodge;3;77;Christchurch;NZ;New Zealand;209 Bealey Avenue;Christchurch New Zealand;http://www.abbeymotorlodge.co.nz/;-43.5206;172.64"
"Academy Motor Lodge;4;99999;Christchurch;NZ;New Zealand;62 Creyke Road;Christchurch New Zealand;http://www.academymotorlodge.co.nz/;-43.5199;172.583"
"Addington City Motel;3;97;Christchurch;NZ;New Zealand;241 Lincoln Road;Christchurch New Zealand;http://www.addingtonmotel.co.nz/;-43.5448;172.609"
"Adorian Motel;3;77;Christchurch;NZ;New Zealand;347 Worcester Street;Christchurch New Zealand;http://adorianmotel.co.nz/;-43.5308;172.654"
"Airport Birches Motel;4;107;Christchurch;NZ;New Zealand;390 Yaldhurst Road Avonhead;Christchurch New Zealand;http://www.airportbirchesmotel.co.nz/;-43.5211;172.537"
"Airport Christchurch Luxury Motel & Apartments;4;129;Christchurch;NZ;New Zealand;55 Roydvale Avenue;Christchurch New Zealand;http://www.airportchristchurch.co.nz/;-43.4987;172.561"
"Airport Delta Motel;4;99999;Christchurch;NZ;New Zealand;61 Roydvale Avenue;Christchurch New Zealand;http://www.airportdelta.co.nz/;-43.4982;172.562"
"Airport Gateway Motor Lodge;4;111;Christchurch;NZ;New Zealand;45 Roydvale Avenue Burnside;Christchurch New Zealand;http://www.airportgateway.co.nz/;-43.4988;172.56"
"Airport Lodge Motel;4;104;Christchurch;NZ;New Zealand;105 Roydvale Avenue;Christchurch New Zealand;http://www.airportlodge.co.nz/;-43.4953;172.564"
"Airways Motel;3.5;99999;Christchurch;NZ;New Zealand;Cnr Russley Road & Dinton Street;Christchurch New Zealand;http://www.airwaysmotel.co.nz/;-43.5193;172.535"
"Akaroa Cottages;4;121;Christchurch;NZ;New Zealand;6888 Highway 75 Akaroa;Christchurch New Zealand;http://www.akaroa.com/fpnew/fastpage/fpengine.php/templateid/204;-43.7942;172.967"
"Akaroa Criterion Motel;4.5;144;Christchurch;NZ;New Zealand;75 Rue Jolie Akaroa;Christchurch New Zealand;http://www.holidayakaroa.com/;-43.8048;172.967"
"Akaroa Village Inn;4;99999;Christchurch;NZ;New Zealand;81 Beach Road Akaroa;Christchurch New Zealand;http://www.akaroavillageinn.co.nz/;-43.8094;172.962"
"Alexandra Court Motel;3.5;99999;Christchurch;NZ;New Zealand;960 Colombo Street;Christchurch New Zealand;http://www.courtesycourtmotel.co.nz/aboutus.html;-43.519;172.637"
"All Seasons Christchurch;3;99999;Christchurch;NZ;New Zealand;72 Papanui Road;Christchurch New Zealand;http://www.allseasonsholidaypark.co.nz/;-43.5176;172.626"
"Aloha Motel;4;99999;Christchurch;NZ;New Zealand;68 Main South Road;Christchurch New Zealand;http://www.alohamotel.co.nz/;-43.5342;172.563"
"Alpha Motel Christchurch;4;126;Christchurch;NZ;New Zealand;338 Blenheim Road;Christchurch New Zealand;http://www.alphamotel.co.nz/;-43.5387;172.579"
"Amore Motor Lodge;4;101;Christchurch;NZ;New Zealand;168 Riccarton Road;Christchurch New Zealand;http://www.amoremotorlodge.co.nz/contact.html;-43.53;172.594"
"Amross Court Motor Lodge;4;109;Christchurch;NZ;New Zealand;61 Bealey Avenue;Christchurch New Zealand;http://www.amross.co.nz/;-43.5208;172.63"
"Andaview Bed & Breakfast Christchurch;4.5;99999;Christchurch;NZ;New Zealand;18 Woodlau Rise;Christchurch New Zealand;http://www.andaview.co.nz/;-43.5684;172.649"
"Annabelle Court Motel;4;112;Christchurch;NZ;New Zealand;42 Riccarton Road;Christchurch New Zealand;http://www.annabellecourtmotel.co.nz/;-43.529;172.607"
"Anselm House;4;174;Christchurch;NZ;New Zealand;34-kahu Fendalton Road;Christchurch New Zealand;http://www.anselmhouse.co.nz/;-43.5257;172.599"
"Antonios Motor Lodge;4;123;Christchurch;NZ;New Zealand;46 Riccarton Road;Christchurch New Zealand;http://www.antoniosmotorlodge.co.nz/;-43.5291;172.607"
"Aotea Motel;3;91;Christchurch;NZ;New Zealand;302 Bealey Avenue;Christchurch New Zealand;http://www.aoteamotel.co.nz/;-43.521;172.648"
"Apollo Motel Christchurch;4.5;99999;Christchurch;NZ;New Zealand;288 Riccarton Road;Christchurch New Zealand;http://www.apollomotel.co.nz/;-43.531;172.582"
"Arena Motel;4;103;Christchurch;NZ;New Zealand;30 Whiteleigh Avenue;Christchurch New Zealand;http://www.arenamotel.co.nz/;-43.5436;172.607"
"Argyle On The Park Hotel Christchurch;3;91;Christchurch;NZ;New Zealand;145 Deans Avenue;Christchurch New Zealand;http://www.cheapaccommodation.com/Christchurch/3-star-hotel/;-43.5298;172.612"
"Arthurs Court Motor Lodge;5;122;Christchurch;NZ;New Zealand;110 Sherborne Street;Christchurch New Zealand;http://www.arthurscourtmotorlodge.co.nz/;-43.5154;172.638"
"Ashford Motor Lodge;4;96;Christchurch;NZ;New Zealand;35 Papanui Road;Christchurch New Zealand;http://www.ashfordmotorlodge.co.nz/;-43.519;172.626"
"Ashleigh Court Motel Christchurch;3.5;115;Christchurch;NZ;New Zealand;47 Matai Street Westreet;Christchurch New Zealand;http://www.ashleighcourtmotel.co.nz/;-43.5255;172.606"
"At The Beach Bed & Breakfast Christchurch;2;99999;Christchurch;NZ;New Zealand;16 Beach Road;Christchurch New Zealand;http://www.atthebeach.co.nz/;-43.4839;172.721"
"Athena Motel & Apartments;4;99999;Christchurch;NZ;New Zealand;160 Riccarton Road;Christchurch New Zealand;http://athenamotel.co.nz/;-43.53;172.595"
"Avalon Court Accommodation;3;80;Christchurch;NZ;New Zealand;301 Bealey Avenue;Christchurch New Zealand;http://www.avalonmotel.co.nz/;-43.5206;172.647"
"Avenue Motor Lodge Christchurch;3;84;Christchurch;NZ;New Zealand;136 Bealey Avenue;Christchurch New Zealand;http://www.avenuemotorlodge.co.nz/;-43.5211;172.636"
"Azena Motel;4;105;Christchurch;NZ;New Zealand;12 Cranford Street;Christchurch New Zealand;http://www.azena.co.nz/;-43.5127;172.638"
"Base Backpackers Christchurch;4.5;99999;Christchurch;NZ;New Zealand;56 Cathedral Square;Christchurch New Zealand;http://www.stayatbase.com/hostels/new-zealand-hostels/base-christchurch.aspx;-43.5299;172.637"
"BeachLife Apartments Christchurch;4.5;181;Christchurch;NZ;New Zealand;72 Marine Parade;Christchurch New Zealand;http://www.christchurchapartment.co.nz/;-43.4935;172.725"
"Bealey Avenue Motel;4;80;Christchurch;NZ;New Zealand;229 Bealey Avenue;Christchurch New Zealand;http://www.bealeyavenuemotel.co.nz/;-43.5206;172.642"
"Bealeys Hotel;3;95;Christchurch;NZ;New Zealand;263 Bealey Avenue;Christchurch New Zealand;http://bealeyshotel.co.nz/;-43.5208;172.644"
"Beaufort House;4;99999;Christchurch;NZ;New Zealand;2 Latimer Square;Christchurch New Zealand;http://www.beauforthouse.co.nz/;-43.5319;172.643"
"Bella Vista Motel & Apartments;4;95;Christchurch;NZ;New Zealand;193 Bealey Avenue;Christchurch New Zealand;http://www.staybellavista.co.nz/;-43.5207;172.639"
"Bellagio Motel;5;99999;Christchurch;NZ;New Zealand;77 Bealey Avenue;Christchurch New Zealand;http://www.bellagiomotel.co.nz/;-43.5207;172.631"
"Belle Bonne Motel;3;107;Christchurch;NZ;New Zealand;95 Yaldhurst Road;Christchurch New Zealand;http://www.bellebonne.co.nz/;-43.5289;172.561"
"Belmont Motor Inn;3;99999;Christchurch;NZ;New Zealand;172 Bealey Avenue;Christchurch New Zealand;http://www.belmontmotorinn.co.nz/;-43.5211;172.639"
"BEST WESTERN Camelot Motor Lodge;4;118;Christchurch;NZ;New Zealand;28 Papanui Road;Christchurch New Zealand;http://camelot.bestwestern.co.nz/;-43.5194;172.627"
"BEST WESTERN Clyde on Riccarton;3.5;131;Christchurch;NZ;New Zealand;280 Riccarton Road;Christchurch New Zealand;http://www.clydemotel.co.nz/;-43.5309;172.583"
"Bruce Waterfront Apartments;4;99999;Akaroa;NZ;New Zealand;Corner Rua Jolie & Church Street;Akaroa New Zealand;http://www.bruceapartments.co.nz/fastpage/fpengine.php/home_page.html/1;-43.8097;172.961"
"Bush Inn Court Motel;4;99999;Christchurch;NZ;New Zealand;45 Main South Road;Christchurch New Zealand;http://www.bushinn.co.nz/;-43.5328;172.566"
"CanNZ Bed & Breakfast;3;190;Christchurch;NZ;New Zealand;60 Windermere Road Papanui;Christchurch New Zealand;;-43.4999;172.603"
"Canterbury Court Motel;3;93;Christchurch;NZ;New Zealand;140 Lincoln Road;Christchurch New Zealand;http://www.canterburycourtmotel.co.nz/;-43.5493;172.603"
"Cashel Apartments;4;99999;Christchurch;NZ;New Zealand;87 Cashel Street;Christchurch New Zealand;http://www.nzapartments.co.nz/apartments/christchurch/;-43.5332;172.635"
"Casino Court Motor Lodge;4;110;Christchurch;NZ;New Zealand;76 Papanui Road;Christchurch New Zealand;http://www.casinocourt.co.nz/;-43.5173;172.626"
"Cave Rock Bed & Breakfast Christchurch;4;99999;Christchurch;NZ;New Zealand;16 Esplanade;Christchurch New Zealand;http://bedrockcavehotel.com/index.html;-43.5672;172.759"
"Central Park Motor Lodge;4;110;Christchurch;NZ;New Zealand;15 Riccarton Road Riccarton;Christchurch New Zealand;http://www.centralpark.co.nz/contactus.html;-43.5291;172.611"
"CentrePoint on Colombo Motel;4;126;Christchurch;NZ;New Zealand;859 Colombo Street;Christchurch New Zealand;http://www.clicklinktracker.com/c/?id=4221;-43.5237;172.636"
"Chardonnay Motor Lodge;4;106;Christchurch;NZ;New Zealand;170 Johns Road;Christchurch New Zealand;http://www.chardonnaymotorlodge.co.nz/;-43.4525;172.611"
"Charlotte Jane;5;99999;Christchurch;NZ;New Zealand;110 Papanui Road;Christchurch New Zealand;http://www.charlotte-jane.co.nz/;-43.5159;172.624"
"Chateau Blanc Suites Christchurch;4;201;Christchurch;NZ;New Zealand;351 Montreal Street;Christchurch New Zealand;http://www.chateaublanc.co.nz/;-43.5231;172.638"
"Chateau on the Park Hotel;4;135;Christchurch;NZ;New Zealand;189 Deans Avenue;Christchurch New Zealand;http://www.chateau-park.co.nz/;-43.5264;172.612"
"Christchurch Motel;3;93;Christchurch;NZ;New Zealand;252 Riccarton Road;Christchurch New Zealand;http://www.christchurchnz.com/;-43.5307;172.586"
"Christchurch Park Motel;3;78;Christchurch;NZ;New Zealand;250 Westminster Street;Christchurch New Zealand;http://www.christchurchnz.com/;-43.5016;172.645"
"City Central Motel Christchurch;4;127;Christchurch;NZ;New Zealand;252 Barbadoes Street;Christchurch New Zealand;http://www.citycentral.co.nz/;-43.5324;172.646"
"City Centre Motel Christchurch;4;110;Christchurch;NZ;New Zealand;876 Colombo Street;Christchurch New Zealand;http://www.citycentremotel.co.nz/;-43.5226;172.637"
"City Park Lodge Christchurch;4;99;Christchurch;NZ;New Zealand;22 Ricarton Road Riccarton;Christchurch New Zealand;http://cityparknz.com/;-43.5289;172.609"
"Claremont Country Estate;4;99999;Leithfield;NZ;New Zealand;Ram Paddock Rd;Leithfield New Zealand;http://www.claremont-estate.com/;-43.101;172.644"
"Clearview Lodge;5;270;Christchurch;NZ;New Zealand;8 Clearwater Avenue Harewood;Christchurch New Zealand;http://www.clearviewlodge.com/;-43.4565;172.598"
"Colombo in the City;5;106;Christchurch;NZ;New Zealand;863 Colombo Street;Christchurch New Zealand;http://www.motelcolombo.co.nz;-43.5236;172.636"
"Comfort Carlton Mill Hotel;3;113;Christchurch;NZ;New Zealand;19 Bealey Avenue;Christchurch New Zealand;;-43.5206;172.626"
"Copthorne Christchurch Central;4;199;Christchurch;NZ;New Zealand;776 Colombo Street;Christchurch New Zealand;;-43.5282;172.637"
"Copthorne Hotel Christchurch Durham Street;4;99999;Christchurch;NZ;New Zealand;Cnr Durham & Kilmore Streets;Christchurch New Zealand;;-43.526;172.633"
"Copthorne Hotel Commodore Christchurch Airport;4;160;Christchurch;NZ;New Zealand;449 Memorial Avenue;Christchurch New Zealand;http://www.commodore.net.nz/;-43.4974;172.556"
"Country Glen Lodge;4;113;Christchurch;NZ;New Zealand;107 Bealey Avenue;Christchurch New Zealand;http://www.glenlodge.co.nz/;-43.5206;172.633"
"Courtesy Court Motel;4;85;Christchurch;NZ;New Zealand;33 Sherborne Street;Christchurch New Zealand;http://www.courtesycourtmotel.co.nz/aboutus.html;-43.5192;172.638"
"Cranford Court Motel;3;87;Christchurch;NZ;New Zealand;63 Cranford Street;Christchurch New Zealand;http://www.cranfordcourtmotel.co.nz/;-43.5105;172.638"
"Cranford Oak Motel;4;116;Christchurch;NZ;New Zealand;116 McFaddens Rd at Cranford St;Christchurch New Zealand;http://www.cranfordoakmotel.co.nz/;-43.4995;172.63"
"Crowne Plaza Hotel Christchurch;4;99999;Christchurch;NZ;New Zealand;Kilmore & Durham Streets;Christchurch New Zealand;http://www.christchurchdailyphoto.com/2012/04/14/crowne-plaza-demolition-update/;-43.5267;172.634"
"Croydon House Bed & Breakfast Christchurch;3.5;99999;Christchurch;NZ;New Zealand;63 Armagh Street;Christchurch New Zealand;http://www.croydon.co.nz/;-43.5286;172.632"
"Darfield Motel;2;99999;Darfield;NZ;New Zealand;23 South Terrace State Highway 73;Darfield New Zealand;http://www.darfieldmotel.co.nz/;-43.4901;172.114"
"Designer Cottage;4;65;Christchurch;NZ;New Zealand;53 Hastings Street;Christchurch New Zealand;http://designercottage.co.nz/;-43.5486;172.64"
"Diplomat Motel;3;105;Christchurch;NZ;New Zealand;127 Papanui Rd Merivale;Christchurch New Zealand;http://www.diplomatmotel.co.nz/;-43.5153;172.623"
"Dorset House Backpackers;4;22;Christchurch;NZ;New Zealand;1 Dorset Street;Christchurch New Zealand;http://www.dorset.co.nz/;-43.5226;172.627"
