"hotelName;stars;price;cityName;countryCode;countryName;address;location;url;latitude;longitude"
"Desert Sand Motor Inn Broken Hill;4;113;Broken Hill;AU;Australia;357 Cobalt Street;Broken Hill New South Wales Australia;http://desertsand.com.au/;-31.9549;141.465"
"Eldee Station Accomodation Silverton (New South Wales);2;99999;Silverton (New South Wales);AU;Australia;Wilangee Road Via Broken Hill;Silverton (New South Wales) New South Wales Australia;http://eldeestation.com/;-31.6071;141.141"
"Emaroo Argent Cottage Broken Hill;4;99999;Broken Hill;AU;Australia;511 Argent Street;Broken Hill New South Wales Australia;http://www.emaroocottages.com.au/index.htm;-31.9541;141.473"
"Emaroo Oxide Cottage Broken Hill;4;164;Broken Hill;AU;Australia;100 Oxide Street;Broken Hill New South Wales Australia;http://www.emaroocottages.com.au/index.php;-31.9537;141.465"
"Emaroo Tramway Cottage Broken Hill;4;163;Broken Hill;AU;Australia;18 Tramway Terrace;Broken Hill New South Wales Australia;http://www.emaroocottages.com.au/index.php;-31.9602;141.445"
"Emaroo Williams Cottage Broken Hill;4;164;Broken Hill;AU;Australia;341 Williams Street;Broken Hill New South Wales Australia;http://www.emaroocottages.com.au/index.php;-31.9487;141.46"
"Gum Paddock Country Cottage;1;128;Broken Hill;AU;Australia;18699 Barrier Highway;Broken Hill New South Wales Australia;http://scribbligum.com/gum_leaves.html;-31.9163;141.542"
"Hotel All Seasons Broken Hill;3;99;Broken Hill;AU;Australia;120 Argent Street;Broken Hill New South Wales Australia;http://www.visitbrokenhill.com.au/accom_result.asp;-31.9606;141.461"
"Maison De Chocolate;1;158;Broken Hill;AU;Australia;260 William Street 260 William Street;Broken Hill New South Wales Australia;;-31.9491;141.458"
"Miffys Holiday Cottages Broken Hill;3;99999;Broken Hill;AU;Australia;251 William Street;Broken Hill New South Wales Australia;;-31.9498;141.458"
"Old Willyama Motor Inn;4;99999;Broken Hill;AU;Australia;30 Iodide Street;Broken Hill New South Wales Australia;http://oldwillyamamotorinn.street-directory.com.au/;-31.9552;141.469"
"Royal Exchange Hotel;4;113;Broken Hill;AU;Australia;320 Argent Street;Broken Hill New South Wales Australia;;-31.9577;141.466"
"Silver City Cottages Broken Hill;4;142;Broken Hill;AU;Australia;91-93 Mica Street;Broken Hill New South Wales Australia;;-31.9569;141.457"
"Silver Earth Accommodation Broken Hill;3;99999;Broken Hill;AU;Australia;85 Blende Street;Broken Hill New South Wales Australia;;-31.9608;141.46"
"The Lodge Outback Motel;3.5;84;Broken Hill;AU;Australia;252 Mica Street;Broken Hill New South Wales Australia;http://www.lodgemotel.com.au/;-31.9533;141.461"
"The Real McCoy Holiday Accommodation Broken Hill;4;99999;Broken Hill;AU;Australia;266 Kaolin Street;Broken Hill New South Wales Australia;http://www.visitbrokenhill.com.au/accom_result.asp;-31.9536;141.453"
"Cobar Motor Inn;3;99999;Cobar;AU;Australia;67 Marshall Street;Cobar New South Wales Australia;http://cobarcentralmotorinn.com.au/;-31.4972;145.835"
"Alfa Motel;3;84;Gilgandra;AU;Australia;7 Castlereagh St (Newell Highway);Gilgandra New South Wales Australia;http://alfamotel.com.au/;-31.7178;148.658"
"Gilgandra Motel;3.5;99999;Gilgandra;AU;Australia;50-54 Warren Road;Gilgandra New South Wales Australia;http://budgetmotelchain.com.au/budget-motel-accommodation-Gilgandra;-31.7113;148.664"
"Orana Windmill Motel;3.5;101;Gilgandra;AU;Australia;36 Warren Road (Oxley Highway);Gilgandra New South Wales Australia;http://www.oranawindmillmotel.com.au/;-31.7114;148.666"
"Three Ways Motel Gilgandra;3;82;Gilgandra;AU;Australia;2 Willie Street;Gilgandra New South Wales Australia;http://www.threewaysmotel.com.au/;-31.7133;148.662"
"Amber Court Motor Inn;3.5;99999;Coonabarabran;AU;Australia;512 Oxley and Newell Highway;Coonabarabran New South Wales Australia;http://www.ambercourtmotorinn.com.au/;-31.2612;149.285"
"Cunningham Caravan Park Coolah;3.5;99999;Coolah;AU;Australia;38 Cunningham St;Coolah New South Wales Australia;http://www.coolahcp.com.au/;-31.8268;149.724"
"Matthew Flinders Motor Inn;3;87;Coonabarabran;AU;Australia;Newell/Oxley Highway;Coonabarabran New South Wales Australia;http://www.matthewflindersmotorinn.com.au/;-31.2889;149.287"
"Acacia Motel;3.5;92;Tamworth;AU;Australia;235 New England Highway;Tamworth New South Wales Australia;http://budgetmotelchain.com.au/budget-motel-accommodation-Tamworth;-31.1109;150.923"
"Alandale Motor Inn & Function Centre;3.5;98;Tamworth;AU;Australia;New England Highway;Tamworth New South Wales Australia;http://www.alandale.com.au/;-31.1446;150.923"
"Ashby House Motor Inn & Restaurant;4;135;Tamworth;AU;Australia;83-85 Ebsworth Street;Tamworth New South Wales Australia;http://www.ashbyhousemotorinn.com.au/;-31.0939;150.923"
"BEST WESTERN All Settlers Motor Inn;4;167;Tamworth;AU;Australia;191 Goonoo Goonoo Road;Tamworth New South Wales Australia;http://allsettlers.bestwestern.com.au/;-31.1067;150.922"
"BEST WESTERN Sanctuary Inn;3;108;Tamworth;AU;Australia;293 Marius Street;Tamworth New South Wales Australia;http://sanctuaryinn.bestwestern.com.au/;-31.0971;150.939"
"BEST WESTERN Tamworth Motor Inn;3.5;113;Tamworth;AU;Australia;212-218 Goonoo Goonoo Road;Tamworth New South Wales Australia;http://allsettlers.bestwestern.com.au/;-31.1065;150.924"
"Cadman Motor Inn;3.5;113;Tamworth;AU;Australia;103 Ebsworth Street;Tamworth New South Wales Australia;http://www.alandalemotorinn.com/ppc/location.php;-31.0964;150.925"
"Colonial Inn Motel Tamworth;3;99999;Tamworth;AU;Australia;519 Armidale Road;Tamworth New South Wales Australia;;-31.109;150.954"
"Comfort Inn Hallmark at Tamworth;3.5;146;Tamworth;AU;Australia;236 Goonoo Goonoo Road;Tamworth New South Wales Australia;http://www.comfortinnhallmarktamworth.com.au/;-31.1087;150.923"
"Country Capital Motel;3.5;91;Tamworth;AU;Australia;193-201 Goonoo Goonoo Road;Tamworth New South Wales Australia;;-31.1072;150.923"
"Country Comfort Tamworth Towers;3;99999;Tamworth;AU;Australia;Cnr Oxley Hwy & Ebsworth St.;Tamworth New South Wales Australia;http://www.countrycomforthotels.com.au/;-31.0928;150.92"
"Edward Parry Motel;4;132;Tamworth;AU;Australia;261 Goonoo Goonoo Road;Tamworth New South Wales Australia;;-31.1132;150.923"
"Golf Links Motel;3.5;99999;Tamworth;AU;Australia;260 Bridge Street;Tamworth New South Wales Australia;;-31.0959;150.911"
"Hotel All Seasons Tamworth Towers;3.5;117;Tamworth;AU;Australia;80-90 Ebsworth Street Cnr of Ebsworth and Bridge Streets;Tamworth New South Wales Australia;http://www.all-seasons-hotels.com/gb/home/index.shtml;-31.0925;150.923"
"McNevins Country Valley Motel;3;94;Tamworth;AU;Australia;999 Armidale Road;Tamworth New South Wales Australia;http://www.mcnevins.com.au/;-31.1246;150.984"
"Motabelle Motel Tamworth;3;87;Tamworth;AU;Australia;303 Goonoo Goonoo Road;Tamworth New South Wales Australia;http://budgetmotelchain.com.au/budget-motel-accommodation-tamworth-motabelle/;-31.1174;150.923"
"Motel Grande;3.5;99999;Tamworth;AU;Australia;117 Goonoo Goonoo Road;Tamworth New South Wales Australia;http://www.motelgrande.com.au/;-31.1007;150.923"
"Plumes On The Green;4.5;99999;Tamworth;AU;Australia;25 The Ringers Road;Tamworth New South Wales Australia;http://www.hotelsaccommodation.com.au/Plumes_On_The_Green_Boutique_Bed_Breakfast_Tamworth.htm;-31.1274;150.921"
"Quality Hotel Powerhouse Tamworth;4;166;Tamworth;AU;Australia;248A Armidale Road;Tamworth New South Wales Australia;http://www.qualityinn.com/hotel-tamworth-australia-AU192;-31.098;150.94"
"Quest Tamworth;4;196;Tamworth;AU;Australia;337 Armidale Road;Tamworth New South Wales Australia;http://www.questapartments.com.au/Accommodation/47/australia/nsw_regional/quest_tamworth/welcome.aspx;-31.0997;150.942"
"Retreat at Froog-Moore Park;5;159;Tamworth;AU;Australia;78 Bligh Street;Tamworth New South Wales Australia;http://www.hotelsaccommodation.com.au/The_Retreat_at_Froog_Moore_Park_Bed_Breakfast_Tamworth.htm;-31.0739;150.93"
"Roydons Motor Inn;3.5;100;Tamworth;AU;Australia;110B Church Street;Tamworth New South Wales Australia;http://roydons.budgetmotelchain.com.au/;-31.0975;150.924"
"Dam It Getaway Retreat Gloucester (Australia);3;99999;Gloucester (Australia);AU;Australia;81 Kia Ora Hill Road;Gloucester (Australia) New South Wales Australia;http://www.visitnsw.com/;-31.9553;151.945"
"Goldies Place Rainforest Retreat Bed and Breakfast;4;99999;Copeland;AU;Australia;129 Copeland Road;Copeland New South Wales Australia;;-31.9987;151.835"
"Alabaster Lodge Motor Inn;3;90;Taree;AU;Australia;23 Oxley Street;Taree New South Wales Australia;http://www.alabastermotorinn.com.au/;-31.9029;152.478"
"All Seasons Country Lodge;3;87;Taree;AU;Australia;110 Manning River Drive;Taree New South Wales Australia;http://allseasonscountrylodgetaree.street-directory.com.au/;-31.9238;152.464"
"All Seasons Hotel Harrington (Australia);4;225;Harrington (Australia);AU;Australia;Josephine Boulevard;Harrington (Australia) New South Wales Australia;http://www.australianexplorer.com/hotels_new_south_wales.htm;-31.8822;152.657"
"Anchors B&B;4;92;Port Macquarie;AU;Australia;52 Anderson St. Lighthouse Beach;Port Macquarie New South Wales Australia;http://www.anchorsbnb.com.au/;-31.4817;152.923"
"Aspire Pelican H2o Apartments;4;286;North Haven (Australia);AU;Australia;3-5 Bridge Street;North Haven (Australia) New South Wales Australia;;-31.6412;152.807"
"Aston Hill Motor Lodge;4;101;Port Macquarie;AU;Australia;15 Mort Street;Port Macquarie New South Wales Australia;http://www.astonhill.com.au/accommodationportmacquarie/motel/home.asp;-31.4312;152.897"
"Azura Beach House B&B;4.5;122;Port Macquarie;AU;Australia;109 Pacific Drive;Port Macquarie New South Wales Australia;http://azura.com.au/;-31.4541;152.929"
"Bank Guest House;4;158;Wingham;AU;Australia;48 Bent Street;Wingham New South Wales Australia;;-31.8695;152.374"
"Beach Blue Resort Port Macquarie;4.5;99999;Port Macquarie;AU;Australia;68 Pacific Drive;Port Macquarie New South Wales Australia;http://www.beachblueresort.com.au/;-31.4458;152.928"
"Beach House Holiday Apartments;0;99999;Port Macquarie;AU;Australia;7 Lord Street;Port Macquarie New South Wales Australia;http://www.holidayz.com.au/accommodation/australia/nsw/north-coast/port-macquarie-area/lake-cathie;-31.43;152.917"
"Beachcomber Resort;4;122;Port Macquarie;AU;Australia;54 William Street;Port Macquarie New South Wales Australia;http://www.beachcomberresort.com.au/;-31.431;152.917"
"Beaches Holiday Resort;4;82;Port Macquarie;AU;Australia;55 Pacific Drive;Port Macquarie New South Wales Australia;;-31.444;152.926"
"Beachpark Motel;3.5;99999;Port Macquarie;AU;Australia;44 William Street;Port Macquarie New South Wales Australia;http://beachparkmotel.street-directory.com.au/;-31.431;152.918"
"Beachport Bed and Breakfast;4;99999;Port Macquarie;AU;Australia;155 Pacific Drive;Port Macquarie New South Wales Australia;http://beachportbnb.com.au/;-31.461;152.929"
"Beachside Holiday Apartments;4;146;Port Macquarie;AU;Australia;48 Pacific Drive;Port Macquarie New South Wales Australia;;-31.4427;152.925"
"Bermuda Breezes Resort;3.5;99999;Port Macquarie;AU;Australia;Cnr.Bangalay Drive/ Cathie Road Lighthouse Beach P.O.BOX 9005;Port Macquarie New South Wales Australia;;-31.4737;152.921"
"BEST WESTERN Caravilla Motor Inn;3;80;Taree;AU;Australia;33 Victoria Street Pacific Highway;Taree New South Wales Australia;http://caravilla.bestwestern.com.au/;-31.9092;152.467"
"BEST WESTERN Macquarie Barracks;4;109;Port Macquarie;AU;Australia;103 Hastings River Drive;Port Macquarie New South Wales Australia;http://macquariebarracks.bestwestern.com.au/;-31.4295;152.885"
"BEST WESTERN Taree Motor Inn;3;71;Taree;AU;Australia;1 Commerce Street;Taree New South Wales Australia;http://tareemotorinn.bestwestern.com.au/;-31.9162;152.458"
"Bonny Hills Caravan Park;2.5;99999;Bonny Hills;AU;Australia;Ocean Drive;Bonny Hills New South Wales Australia;http://bonny-hills-holiday-park.nsw.big4.com.au/;-31.5878;152.833"
"City Centre Motel Kempsey;3.5;99999;Kempsey;AU;Australia;95 Smith Street;Kempsey New South Wales Australia;http://www.citycentremotelkempsey.com.au/;-31.0762;152.844"
"Colonial Court Motor Inn;3.5;99999;Kempsey;AU;Australia;155 Pacific Highway;Kempsey New South Wales Australia;http://colcourt.com.au/;-31.0725;152.845"
"Comfort Inn City Centre;3;99999;Taree;AU;Australia;4 Crescent Avenue;Taree New South Wales Australia;http://www.comfortinn.com/hotel-taree-australia-AU750;-31.9054;152.476"
"Comfort Inn Country Plaza Taree;4;143;Taree;AU;Australia;5 Blight Street;Taree New South Wales Australia;http://www.comfortinn.com/hotel-taree-australia-AU750;-31.9001;152.487"
"Comfort Inn Marco Polo Taree;3;97;Taree;AU;Australia;30-32 Crescent Avenue;Taree New South Wales Australia;http://www.marcopolomotorinn.com.au/;-31.9079;152.472"
"Country Comfort Port Macquarie;3;111;Port Macquarie;AU;Australia;Corner Buller and Hollingworth Streets;Port Macquarie New South Wales Australia;http://www.accommodationportmacquarie.net.au/listing/country-comfort-port-macquarie.4087;-31.4308;152.904"
"East Port Motor Inn;3;97;Port Macquarie;AU;Australia;Corner Lord and Burrawan Streets;Port Macquarie New South Wales Australia;http://www.accommodationportmacquarie.net.au/?pagenum=2;-31.4352;152.918"
"Edgewater Holiday Park;3;62;Port Macquarie;AU;Australia;221 Hastings River Drive;Port Macquarie New South Wales Australia;http://edgewaterholidaypark.com.au/;-31.4245;152.875"
"El Paso Motor Inn;3;101;Port Macquarie;AU;Australia;29 Clarence Street;Port Macquarie New South Wales Australia;http://www.elpasomotorinn.com.au/;-31.4287;152.91"
"Excelsior Motor Inn;3;97;Port Macquarie;AU;Australia;92 William Street;Port Macquarie New South Wales Australia;;-31.4314;152.913"
"Flynns Beach Resort;4;101;Port Macquarie;AU;Australia;Corner Pacific Drive and Ocean Street;Port Macquarie New South Wales Australia;http://www.flynnsbeachresort.com.au/;-31.4456;152.928"
"Flynns on Surf;4;122;Port Macquarie;AU;Australia;25 Surf St;Port Macquarie New South Wales Australia;http://flynnsonsurf.street-directory.com.au/;-31.4431;152.923"
"Golf Club Motor Inn;4;128;Wingham;AU;Australia;Country Club Drive;Wingham New South Wales Australia;http://www.golfclubmotorinn.com.au/site/attractions/;-31.8701;152.357"
"Harrigans River Lodge Harrington (Australia);4;99999;Harrington (Australia);AU;Australia;Harrington Waters Josephine Boulevard;Harrington (Australia) New South Wales Australia;http://www.australianexplorer.com/campsites/port_stephens.htm;-31.8829;152.655"
"Hastings Valley Motel;3;36;Port Macquarie;AU;Australia;64 Burrawan Street;Port Macquarie New South Wales Australia;http://www.hastingsvalleymotel.com.au/;-31.4354;152.916"
"In Town Motor Inn;3;114;Taree;AU;Australia;77 - 79 Victoria Street;Taree New South Wales Australia;http://www.intownmotorinn.com.au/;-31.9111;152.464"
"Kempsey Motor Inn;3.5;99999;Kempsey;AU;Australia;320 Pacific Highway;Kempsey New South Wales Australia;http://www.kempseymotorinn.com.au/;-31.1013;152.832"
"Koala Tree Motel;3.5;87;Port Macquarie;AU;Australia;179 Gordon Street;Port Macquarie New South Wales Australia;http://www.koalahospital.org.au/;-31.4346;152.898"
"Kundabung Motor Inn;3;99999;Kundabung;AU;Australia;9 Smiths Creek Road;Kundabung New South Wales Australia;http://moonrivermotorinn.street-directory.com.au/;-31.2069;152.822"
"Lanis On The Beach Resort Old Bar;3.5;92;Old Bar;AU;Australia;Old Bar Road;Old Bar New South Wales Australia;http://www.meridianresort.com.au/;-31.9695;152.591"
"Le George Motel;3;99999;Port Macquarie;AU;Australia;4 Hollingworth Street;Port Macquarie New South Wales Australia;http://www.legeorge.com.au/;-31.4319;152.905"
"Macquarie Waters Hotel & Apartments;4;128;Port Macquarie;AU;Australia;11 Clarence Street;Port Macquarie New South Wales Australia;http://www.mwaters.com.au/;-31.4286;152.912"
"Mantra Quayside Apartments Port Macquarie;4;143;Port Macquarie;AU;Australia;136 William Street;Port Macquarie New South Wales Australia;http://www.mantra.com.au/new-south-wales/north-coast/port-macquarie/accommodation/resorts/mantra-quayside/;-31.4316;152.907"
"Mercure Centro Port Macquarie;4;110;Port Macquarie;AU;Australia;103 William Street;Port Macquarie New South Wales Australia;http://www.centrohotel.com.au/;-31.4309;152.91"
"Meridian Resort;3.5;150;Old Bar;AU;Australia;32 Lewis Street Old Bar Beach;Old Bar New South Wales Australia;http://www.meridianresort.com.au/;-31.9784;152.583"
"Mesopotamia Lodge Greenhill (New South Wales);4;99999;Greenhill (New South Wales);AU;Australia;192 Spooners Avenue;Greenhill (New South Wales) New South Wales Australia;;-31.0393;152.815"
"Mid Pacific Motel;3;100;Port Macquarie;AU;Australia;71 Clarence Street;Port Macquarie New South Wales Australia;http://www.motelmidpacific.com.au/;-31.4292;152.907"
"Midlands Motel;3;94;Taree;AU;Australia;42 Victoria Street;Taree New South Wales Australia;http://www.midlandsmotel.com.au/;-31.9095;152.467"
"Moon River Motor Inn;3.5;113;Kempsey;AU;Australia;157 Smith Street;Kempsey New South Wales Australia;http://moonriver.com.au/;-31.0714;152.845"
"Motel Kempsey;3;99999;Kempsey;AU;Australia;13 Lachlan Street;Kempsey New South Wales Australia;http://www.kempseymotel.com/;-31.0891;152.839"
"Northpoint Apartments;4.5;99999;Port Macquarie;AU;Australia;2 Murray Street;Port Macquarie New South Wales Australia;http://www.northpointapartments.com.au/;-31.4283;152.911"
